# Bai toan truyen song 1D 
# Phuong phap sai phan huu han hien
#
# N_x    = 143
# N_time = 501
# l      = 1.0
# t_max  = 0.05
# kappa  = 0.5
#
#     t_step     x_step               t               x               u
           0         75  0.00000000e+00  5.28169014e-01  9.96086822e-01
           0         76  0.00000000e+00  5.35211268e-01  9.93887904e-01
           0         77  0.00000000e+00  5.42253521e-01  9.91202531e-01
           0         78  0.00000000e+00  5.49295775e-01  9.88032017e-01
           0         79  0.00000000e+00  5.56338028e-01  9.84377914e-01
           0         80  0.00000000e+00  5.63380282e-01  9.80242011e-01
           0         81  0.00000000e+00  5.70422535e-01  9.75626332e-01
           0         82  0.00000000e+00  5.77464789e-01  9.70533135e-01
           0         83  0.00000000e+00  5.84507042e-01  9.64964915e-01
           0         84  0.00000000e+00  5.91549296e-01  9.58924395e-01
           0         85  0.00000000e+00  5.98591549e-01  9.52414533e-01
           0         86  0.00000000e+00  6.05633803e-01  9.45438516e-01
           0         87  0.00000000e+00  6.12676056e-01  9.37999756e-01
           0         88  0.00000000e+00  6.19718310e-01  9.30101896e-01
           0         89  0.00000000e+00  6.26760563e-01  9.21748800e-01
           0         90  0.00000000e+00  6.33802817e-01  9.12944558e-01
           0         91  0.00000000e+00  6.40845070e-01  9.03693478e-01
           0         92  0.00000000e+00  6.47887324e-01  8.94000088e-01
           0         93  0.00000000e+00  6.54929577e-01  8.83869133e-01
           0         94  0.00000000e+00  6.61971831e-01  8.73305571e-01
           0         95  0.00000000e+00  6.69014085e-01  8.62314573e-01
           0         96  0.00000000e+00  6.76056338e-01  8.50901517e-01
           0         97  0.00000000e+00  6.83098592e-01  8.39071991e-01
           0         98  0.00000000e+00  6.90140845e-01  8.26831784e-01
           0         99  0.00000000e+00  6.97183099e-01  8.14186887e-01
           0        100  0.00000000e+00  7.04225352e-01  8.01143489e-01
           0        101  0.00000000e+00  7.11267606e-01  7.87707973e-01
           0        102  0.00000000e+00  7.18309859e-01  7.73886917e-01
           0        103  0.00000000e+00  7.25352113e-01  7.59687085e-01
           0        104  0.00000000e+00  7.32394366e-01  7.45115426e-01
           0        105  0.00000000e+00  7.39436620e-01  7.30179073e-01
           0        106  0.00000000e+00  7.46478873e-01  7.14885336e-01
           0        107  0.00000000e+00  7.53521127e-01  6.99241701e-01
           0        108  0.00000000e+00  7.60563380e-01  6.83255825e-01
           0        109  0.00000000e+00  7.67605634e-01  6.66935531e-01
           0        110  0.00000000e+00  7.74647887e-01  6.50288808e-01
           0        111  0.00000000e+00  7.81690141e-01  6.33323803e-01
           0        112  0.00000000e+00  7.88732394e-01  6.16048820e-01
           0        113  0.00000000e+00  7.95774648e-01  5.98472314e-01
           0        114  0.00000000e+00  8.02816901e-01  5.80602888e-01
           0        115  0.00000000e+00  8.09859155e-01  5.62449288e-01
           0        116  0.00000000e+00  8.16901408e-01  5.44020398e-01
           0        117  0.00000000e+00  8.23943662e-01  5.25325240e-01
           0        118  0.00000000e+00  8.30985915e-01  5.06372963e-01
           0        119  0.00000000e+00  8.38028169e-01  4.87172844e-01
           0        120  0.00000000e+00  8.45070423e-01  4.67734279e-01
           0        121  0.00000000e+00  8.52112676e-01  4.48066784e-01
           0        122  0.00000000e+00  8.59154930e-01  4.28179984e-01
           0        123  0.00000000e+00  8.66197183e-01  4.08083612e-01
           0        124  0.00000000e+00  8.73239437e-01  3.87787506e-01
           0        125  0.00000000e+00  8.80281690e-01  3.67301598e-01
           0        126  0.00000000e+00  8.87323944e-01  3.46635915e-01
           0        127  0.00000000e+00  8.94366197e-01  3.25800573e-01
           0        128  0.00000000e+00  9.01408451e-01  3.04805769e-01
           0        129  0.00000000e+00  9.08450704e-01  2.83661778e-01
           0        130  0.00000000e+00  9.15492958e-01  2.62378951e-01
           0        131  0.00000000e+00  9.22535211e-01  2.40967702e-01
           0        132  0.00000000e+00  9.29577465e-01  2.19438513e-01
           0        133  0.00000000e+00  9.36619718e-01  1.97801921e-01
           0        134  0.00000000e+00  9.43661972e-01  1.76068515e-01
           0        135  0.00000000e+00  9.50704225e-01  1.54248933e-01
           0        136  0.00000000e+00  9.57746479e-01  1.32353854e-01
           0        137  0.00000000e+00  9.64788732e-01  1.10393995e-01
           0        138  0.00000000e+00  9.71830986e-01  8.83801046e-02
           0        139  0.00000000e+00  9.78873239e-01  6.63229564e-02
           0        140  0.00000000e+00  9.85915493e-01  4.42333467e-02
           0        141  0.00000000e+00  9.92957746e-01  2.21220872e-02
           0        142  0.00000000e+00  1.00000000e+00  0.00000000e+00


           5          0  5.00000000e-04  0.00000000e+00  0.00000000e+00
           5          1  5.00000000e-04  7.04225352e-03  2.20346308e-02
           5          2  5.00000000e-04  1.40845070e-02  4.40584767e-02
           5          3  5.00000000e-04  2.11267606e-02  6.60607584e-02
           5          4  5.00000000e-04  2.81690141e-02  8.80307069e-02
           5          5  5.00000000e-04  3.52112676e-02  1.09957569e-01
           5          6  5.00000000e-04  4.22535211e-02  1.31830613e-01
           5          7  5.00000000e-04  4.92957746e-02  1.53639133e-01
           5          8  5.00000000e-04  5.63380282e-02  1.75372454e-01
           5          9  5.00000000e-04  6.33802817e-02  1.97019940e-01
           5         10  5.00000000e-04  7.04225352e-02  2.18570996e-01
           5         11  5.00000000e-04  7.74647887e-02  2.40015072e-01
           5         12  5.00000000e-04  8.45070423e-02  2.61341674e-01
           5         13  5.00000000e-04  9.15492958e-02  2.82540363e-01
           5         14  5.00000000e-04  9.85915493e-02  3.03600764e-01
           5         15  5.00000000e-04  1.05633803e-01  3.24512569e-01
           5         16  5.00000000e-04  1.12676056e-01  3.45265541e-01
           5         17  5.00000000e-04  1.19718310e-01  3.65849525e-01
           5         18  5.00000000e-04  1.26760563e-01  3.86254445e-01
           5         19  5.00000000e-04  1.33802817e-01  4.06470314e-01
           5         20  5.00000000e-04  1.40845070e-01  4.26487237e-01
           5         21  5.00000000e-04  1.47887324e-01  4.46295418e-01
           5         22  5.00000000e-04  1.54929577e-01  4.65885161e-01
           5         23  5.00000000e-04  1.61971831e-01  4.85246878e-01
           5         24  5.00000000e-04  1.69014085e-01  5.04371093e-01
           5         25  5.00000000e-04  1.76056338e-01  5.23248445e-01
           5         26  5.00000000e-04  1.83098592e-01  5.41869694e-01
           5         27  5.00000000e-04  1.90140845e-01  5.60225728e-01
           5         28  5.00000000e-04  1.97183099e-01  5.78307560e-01
           5         29  5.00000000e-04  2.04225352e-01  5.96106342e-01
           5         30  5.00000000e-04  2.11267606e-01  6.13613362e-01
           5         31  5.00000000e-04  2.18309859e-01  6.30820051e-01
           5         32  5.00000000e-04  2.25352113e-01  6.47717987e-01
           5         33  5.00000000e-04  2.32394366e-01  6.64298900e-01
           5         34  5.00000000e-04  2.39436620e-01  6.80554674e-01
           5         35  5.00000000e-04  2.46478873e-01  6.96477352e-01
           5         36  5.00000000e-04  2.53521127e-01  7.12059142e-01
           5         37  5.00000000e-04  2.60563380e-01  7.27292418e-01
           5         38  5.00000000e-04  2.67605634e-01  7.42169722e-01
           5         39  5.00000000e-04  2.74647887e-01  7.56683774e-01
           5         40  5.00000000e-04  2.81690141e-01  7.70827470e-01
           5         41  5.00000000e-04  2.88732394e-01  7.84593886e-01
           5         42  5.00000000e-04  2.95774648e-01  7.97976286e-01
           5         43  5.00000000e-04  3.02816901e-01  8.10968119e-01
           5         44  5.00000000e-04  3.09859155e-01  8.23563027e-01
           5         45  5.00000000e-04  3.16901408e-01  8.35754844e-01
           5         46  5.00000000e-04  3.23943662e-01  8.47537604e-01
           5         47  5.00000000e-04  3.30985915e-01  8.58905539e-01
           5         48  5.00000000e-04  3.38028169e-01  8.69853086e-01
           5         49  5.00000000e-04  3.45070423e-01  8.80374887e-01
           5         50  5.00000000e-04  3.52112676e-01  8.90465791e-01
           5         51  5.00000000e-04  3.59154930e-01  9.00120859e-01
           5         52  5.00000000e-04  3.66197183e-01  9.09335366e-01
           5         53  5.00000000e-04  3.73239437e-01  9.18104802e-01
           5         54  5.00000000e-04  3.80281690e-01  9.26424875e-01
           5         55  5.00000000e-04  3.87323944e-01  9.34291513e-01
           5         56  5.00000000e-04  3.94366197e-01  9.41700864e-01
           5         57  5.00000000e-04  4.01408451e-01  9.48649303e-01
           5         58  5.00000000e-04  4.08450704e-01  9.55133429e-01
           5         59  5.00000000e-04  4.15492958e-01  9.61150068e-01
           5         60  5.00000000e-04  4.22535211e-01  9.66696276e-01
           5         61  5.00000000e-04  4.29577465e-01  9.71769337e-01
           5         62  5.00000000e-04  4.36619718e-01  9.76366769e-01
           5         63  5.00000000e-04  4.43661972e-01  9.80486322e-01
           5         64  5.00000000e-04  4.50704225e-01  9.84125978e-01
           5         65  5.00000000e-04  4.57746479e-01  9.87283958e-01
           5         66  5.00000000e-04  4.64788732e-01  9.89958715e-01
           5         67  5.00000000e-04  4.71830986e-01  9.92148940e-01
           5         68  5.00000000e-04  4.78873239e-01  9.93853561e-01
           5         69  5.00000000e-04  4.85915493e-01  9.95071744e-01
           5         70  5.00000000e-04  4.92957746e-01  9.95802892e-01
           5         71  5.00000000e-04  5.00000000e-01  9.96046648e-01
           5         72  5.00000000e-04  5.07042254e-01  9.95802892e-01
           5         73  5.00000000e-04  5.14084507e-01  9.95071744e-01
           5         74  5.00000000e-04  5.21126761e-01  9.93853561e-01
           5         75  5.00000000e-04  5.28169014e-01  9.92148940e-01
           5         76  5.00000000e-04  5.35211268e-01  9.89958715e-01
           5         77  5.00000000e-04  5.42253521e-01  9.87283958e-01
           5         78  5.00000000e-04  5.49295775e-01  9.84125978e-01
           5         79  5.00000000e-04  5.56338028e-01  9.80486322e-01
           5         80  5.00000000e-04  5.63380282e-01  9.76366769e-01
           5         81  5.00000000e-04  5.70422535e-01  9.71769337e-01
           5         82  5.00000000e-04  5.77464789e-01  9.66696276e-01
           5         83  5.00000000e-04  5.84507042e-01  9.61150068e-01
           5         84  5.00000000e-04  5.91549296e-01  9.55133429e-01
           5         85  5.00000000e-04  5.98591549e-01  9.48649303e-01
           5         86  5.00000000e-04  6.05633803e-01  9.41700864e-01
           5         87  5.00000000e-04  6.12676056e-01  9.34291513e-01
           5         88  5.00000000e-04  6.19718310e-01  9.26424875e-01
           5         89  5.00000000e-04  6.26760563e-01  9.18104802e-01
           5         90  5.00000000e-04  6.33802817e-01  9.09335366e-01
           5         91  5.00000000e-04  6.40845070e-01  9.00120859e-01
           5         92  5.00000000e-04  6.47887324e-01  8.90465791e-01
           5         93  5.00000000e-04  6.54929577e-01  8.80374887e-01
           5         94  5.00000000e-04  6.61971831e-01  8.69853086e-01
           5         95  5.00000000e-04  6.69014085e-01  8.58905539e-01
           5         96  5.00000000e-04  6.76056338e-01  8.47537604e-01
           5         97  5.00000000e-04  6.83098592e-01  8.35754844e-01
           5         98  5.00000000e-04  6.90140845e-01  8.23563027e-01
           5         99  5.00000000e-04  6.97183099e-01  8.10968119e-01
           5        100  5.00000000e-04  7.04225352e-01  7.97976286e-01
           5        101  5.00000000e-04  7.11267606e-01  7.84593886e-01
           5        102  5.00000000e-04  7.18309859e-01  7.70827470e-01
           5        103  5.00000000e-04  7.25352113e-01  7.56683774e-01
           5        104  5.00000000e-04  7.32394366e-01  7.42169722e-01
           5        105  5.00000000e-04  7.39436620e-01  7.27292418e-01
           5        106  5.00000000e-04  7.46478873e-01  7.12059142e-01
           5        107  5.00000000e-04  7.53521127e-01  6.96477352e-01
           5        108  5.00000000e-04  7.60563380e-01  6.80554674e-01
           5        109  5.00000000e-04  7.67605634e-01  6.64298900e-01
           5        110  5.00000000e-04  7.74647887e-01  6.47717987e-01
           5        111  5.00000000e-04  7.81690141e-01  6.30820051e-01
           5        112  5.00000000e-04  7.88732394e-01  6.13613362e-01
           5        113  5.00000000e-04  7.95774648e-01  5.96106342e-01
           5        114  5.00000000e-04  8.02816901e-01  5.78307560e-01
           5        115  5.00000000e-04  8.09859155e-01  5.60225728e-01
           5        116  5.00000000e-04  8.16901408e-01  5.41869694e-01
           5        117  5.00000000e-04  8.23943662e-01  5.23248445e-01
           5        118  5.00000000e-04  8.30985915e-01  5.04371093e-01
           5        119  5.00000000e-04  8.38028169e-01  4.85246878e-01
           5        120  5.00000000e-04  8.45070423e-01  4.65885161e-01
           5        121  5.00000000e-04  8.52112676e-01  4.46295418e-01
           5        122  5.00000000e-04  8.59154930e-01  4.26487237e-01
           5        123  5.00000000e-04  8.66197183e-01  4.06470314e-01
           5        124  5.00000000e-04  8.73239437e-01  3.86254445e-01
           5        125  5.00000000e-04  8.80281690e-01  3.65849525e-01
           5        126  5.00000000e-04  8.87323944e-01  3.45265541e-01
           5        127  5.00000000e-04  8.94366197e-01  3.24512569e-01
           5        128  5.00000000e-04  9.01408451e-01  3.03600764e-01
           5        129  5.00000000e-04  9.08450704e-01  2.82540363e-01
           5        130  5.00000000e-04  9.15492958e-01  2.61341674e-01
           5        131  5.00000000e-04  9.22535211e-01  2.40015072e-01
           5        132  5.00000000e-04  9.29577465e-01  2.18570996e-01
           5        133  5.00000000e-04  9.36619718e-01  1.97019940e-01
           5        134  5.00000000e-04  9.43661972e-01  1.75372454e-01
           5        135  5.00000000e-04  9.50704225e-01  1.53639133e-01
           5        136  5.00000000e-04  9.57746479e-01  1.31830613e-01
           5        137  5.00000000e-04  9.64788732e-01  1.09957569e-01
           5        138  5.00000000e-04  9.71830986e-01  8.80307069e-02
           5        139  5.00000000e-04  9.78873239e-01  6.60607584e-02
           5        140  5.00000000e-04  9.85915493e-01  4.40584767e-02
           5        141  5.00000000e-04  9.92957746e-01  2.20346308e-02
           5        142  5.00000000e-04  1.00000000e+00  0.00000000e+00


          10          0  1.00000000e-03  0.00000000e+00  0.00000000e+00
          10          1  1.00000000e-03  7.04225352e-03  2.17358945e-02
          10          2  1.00000000e-03  1.40845070e-02  4.34611504e-02
          10          3  1.00000000e-03  2.11267606e-02  6.51651344e-02
          10          4  1.00000000e-03  2.81690141e-02  8.68372235e-02
          10          5  1.00000000e-03  3.52112676e-02  1.08466811e-01
          10          6  1.00000000e-03  4.22535211e-02  1.30043309e-01
          10          7  1.00000000e-03  4.92957746e-02  1.51556158e-01
          10          8  1.00000000e-03  5.63380282e-02  1.72994828e-01
          10          9  1.00000000e-03  6.33802817e-02  1.94348827e-01
          10         10  1.00000000e-03  7.04225352e-02  2.15607702e-01
          10         11  1.00000000e-03  7.74647887e-02  2.36761049e-01
          10         12  1.00000000e-03  8.45070423e-02  2.57798514e-01
          10         13  1.00000000e-03  9.15492958e-02  2.78709800e-01
          10         14  1.00000000e-03  9.85915493e-02  2.99484672e-01
          10         15  1.00000000e-03  1.05633803e-01  3.20112963e-01
          10         16  1.00000000e-03  1.12676056e-01  3.40584576e-01
          10         17  1.00000000e-03  1.19718310e-01  3.60889491e-01
          10         18  1.00000000e-03  1.26760563e-01  3.81017769e-01
          10         19  1.00000000e-03  1.33802817e-01  4.00959560e-01
          10         20  1.00000000e-03  1.40845070e-01  4.20705103e-01
          10         21  1.00000000e-03  1.47887324e-01  4.40244732e-01
          10         22  1.00000000e-03  1.54929577e-01  4.59568886e-01
          10         23  1.00000000e-03  1.61971831e-01  4.78668105e-01
          10         24  1.00000000e-03  1.69014085e-01  4.97533041e-01
          10         25  1.00000000e-03  1.76056338e-01  5.16154462e-01
          10         26  1.00000000e-03  1.83098592e-01  5.34523252e-01
          10         27  1.00000000e-03  1.90140845e-01  5.52630422e-01
          10         28  1.00000000e-03  1.97183099e-01  5.70467109e-01
          10         29  1.00000000e-03  2.04225352e-01  5.88024583e-01
          10         30  1.00000000e-03  2.11267606e-01  6.05294250e-01
          10         31  1.00000000e-03  2.18309859e-01  6.22267658e-01
          10         32  1.00000000e-03  2.25352113e-01  6.38936498e-01
          10         33  1.00000000e-03  2.32394366e-01  6.55292614e-01
          10         34  1.00000000e-03  2.39436620e-01  6.71327999e-01
          10         35  1.00000000e-03  2.46478873e-01  6.87034805e-01
          10         36  1.00000000e-03  2.53521127e-01  7.02405343e-01
          10         37  1.00000000e-03  2.60563380e-01  7.17432092e-01
          10         38  1.00000000e-03  2.67605634e-01  7.32107696e-01
          10         39  1.00000000e-03  2.74647887e-01  7.46424973e-01
          10         40  1.00000000e-03  2.81690141e-01  7.60376914e-01
          10         41  1.00000000e-03  2.88732394e-01  7.73956692e-01
          10         42  1.00000000e-03  2.95774648e-01  7.87157659e-01
          10         43  1.00000000e-03  3.02816901e-01  7.99973354e-01
          10         44  1.00000000e-03  3.09859155e-01  8.12397505e-01
          10         45  1.00000000e-03  3.16901408e-01  8.24424031e-01
          10         46  1.00000000e-03  3.23943662e-01  8.36047045e-01
          10         47  1.00000000e-03  3.30985915e-01  8.47260859e-01
          10         48  1.00000000e-03  3.38028169e-01  8.58059983e-01
          10         49  1.00000000e-03  3.45070423e-01  8.68439134e-01
          10         50  1.00000000e-03  3.52112676e-01  8.78393229e-01
          10         51  1.00000000e-03  3.59154930e-01  8.87917398e-01
          10         52  1.00000000e-03  3.66197183e-01  8.97006979e-01
          10         53  1.00000000e-03  3.73239437e-01  9.05657523e-01
          10         54  1.00000000e-03  3.80281690e-01  9.13864796e-01
          10         55  1.00000000e-03  3.87323944e-01  9.21624780e-01
          10         56  1.00000000e-03  3.94366197e-01  9.28933679e-01
          10         57  1.00000000e-03  4.01408451e-01  9.35787914e-01
          10         58  1.00000000e-03  4.08450704e-01  9.42184131e-01
          10         59  1.00000000e-03  4.15492958e-01  9.48119199e-01
          10         60  1.00000000e-03  4.22535211e-01  9.53590213e-01
          10         61  1.00000000e-03  4.29577465e-01  9.58594496e-01
          10         62  1.00000000e-03  4.36619718e-01  9.63129598e-01
          10         63  1.00000000e-03  4.43661972e-01  9.67193300e-01
          10         64  1.00000000e-03  4.50704225e-01  9.70783612e-01
          10         65  1.00000000e-03  4.57746479e-01  9.73898777e-01
          10         66  1.00000000e-03  4.64788732e-01  9.76537270e-01
          10         67  1.00000000e-03  4.71830986e-01  9.78697801e-01
          10         68  1.00000000e-03  4.78873239e-01  9.80379312e-01
          10         69  1.00000000e-03  4.85915493e-01  9.81580979e-01
          10         70  1.00000000e-03  4.92957746e-01  9.82302214e-01
          10         71  1.00000000e-03  5.00000000e-01  9.82542665e-01
          10         72  1.00000000e-03  5.07042254e-01  9.82302214e-01
          10         73  1.00000000e-03  5.14084507e-01  9.81580979e-01
          10         74  1.00000000e-03  5.21126761e-01  9.80379312e-01
          10         75  1.00000000e-03  5.28169014e-01  9.78697801e-01
          10         76  1.00000000e-03  5.35211268e-01  9.76537270e-01
          10         77  1.00000000e-03  5.42253521e-01  9.73898777e-01
          10         78  1.00000000e-03  5.49295775e-01  9.70783612e-01
          10         79  1.00000000e-03  5.56338028e-01  9.67193300e-01
          10         80  1.00000000e-03  5.63380282e-01  9.63129598e-01
          10         81  1.00000000e-03  5.70422535e-01  9.58594496e-01
          10         82  1.00000000e-03  5.77464789e-01  9.53590213e-01
          10         83  1.00000000e-03  5.84507042e-01  9.48119199e-01
          10         84  1.00000000e-03  5.91549296e-01  9.42184131e-01
          10         85  1.00000000e-03  5.98591549e-01  9.35787914e-01
          10         86  1.00000000e-03  6.05633803e-01  9.28933679e-01
          10         87  1.00000000e-03  6.12676056e-01  9.21624780e-01
          10         88  1.00000000e-03  6.19718310e-01  9.13864796e-01
          10         89  1.00000000e-03  6.26760563e-01  9.05657523e-01
          10         90  1.00000000e-03  6.33802817e-01  8.97006979e-01
          10         91  1.00000000e-03  6.40845070e-01  8.87917398e-01
          10         92  1.00000000e-03  6.47887324e-01  8.78393229e-01
          10         93  1.00000000e-03  6.54929577e-01  8.68439134e-01
          10         94  1.00000000e-03  6.61971831e-01  8.58059983e-01
          10         95  1.00000000e-03  6.69014085e-01  8.47260859e-01
          10         96  1.00000000e-03  6.76056338e-01  8.36047045e-01
          10         97  1.00000000e-03  6.83098592e-01  8.24424031e-01
          10         98  1.00000000e-03  6.90140845e-01  8.12397505e-01
          10         99  1.00000000e-03  6.97183099e-01  7.99973354e-01
          10        100  1.00000000e-03  7.04225352e-01  7.87157659e-01
          10        101  1.00000000e-03  7.11267606e-01  7.73956692e-01
          10        102  1.00000000e-03  7.18309859e-01  7.60376914e-01
          10        103  1.00000000e-03  7.25352113e-01  7.46424973e-01
          10        104  1.00000000e-03  7.32394366e-01  7.32107696e-01
          10        105  1.00000000e-03  7.39436620e-01  7.17432092e-01
          10        106  1.00000000e-03  7.46478873e-01  7.02405343e-01
          10        107  1.00000000e-03  7.53521127e-01  6.87034805e-01
          10        108  1.00000000e-03  7.60563380e-01  6.71327999e-01
          10        109  1.00000000e-03  7.67605634e-01  6.55292614e-01
          10        110  1.00000000e-03  7.74647887e-01  6.38936498e-01
          10        111  1.00000000e-03  7.81690141e-01  6.22267658e-01
          10        112  1.00000000e-03  7.88732394e-01  6.05294250e-01
          10        113  1.00000000e-03  7.95774648e-01  5.88024583e-01
          10        114  1.00000000e-03  8.02816901e-01  5.70467109e-01
          10        115  1.00000000e-03  8.09859155e-01  5.52630422e-01
          10        116  1.00000000e-03  8.16901408e-01  5.34523252e-01
          10        117  1.00000000e-03  8.23943662e-01  5.16154462e-01
          10        118  1.00000000e-03  8.30985915e-01  4.97533041e-01
          10        119  1.00000000e-03  8.38028169e-01  4.78668105e-01
          10        120  1.00000000e-03  8.45070423e-01  4.59568886e-01
          10        121  1.00000000e-03  8.52112676e-01  4.40244732e-01
          10        122  1.00000000e-03  8.59154930e-01  4.20705103e-01
          10        123  1.00000000e-03  8.66197183e-01  4.00959560e-01
          10        124  1.00000000e-03  8.73239437e-01  3.81017769e-01
          10        125  1.00000000e-03  8.80281690e-01  3.60889491e-01
          10        126  1.00000000e-03  8.87323944e-01  3.40584576e-01
          10        127  1.00000000e-03  8.94366197e-01  3.20112963e-01
          10        128  1.00000000e-03  9.01408451e-01  2.99484672e-01
          10        129  1.00000000e-03  9.08450704e-01  2.78709800e-01
          10        130  1.00000000e-03  9.15492958e-01  2.57798514e-01
          10        131  1.00000000e-03  9.22535211e-01  2.36761049e-01
          10        132  1.00000000e-03  9.29577465e-01  2.15607702e-01
          10        133  1.00000000e-03  9.36619718e-01  1.94348827e-01
          10        134  1.00000000e-03  9.43661972e-01  1.72994828e-01
          10        135  1.00000000e-03  9.50704225e-01  1.51556158e-01
          10        136  1.00000000e-03  9.57746479e-01  1.30043309e-01
          10        137  1.00000000e-03  9.64788732e-01  1.08466811e-01
          10        138  1.00000000e-03  9.71830986e-01  8.68372235e-02
          10        139  1.00000000e-03  9.78873239e-01  6.51651344e-02
          10        140  1.00000000e-03  9.85915493e-01  4.34611504e-02
          10        141  1.00000000e-03  9.92957746e-01  2.17358945e-02
          10        142  1.00000000e-03  1.00000000e+00  0.00000000e+00


          15          0  1.50000000e-03  0.00000000e+00  0.00000000e+00
          15          1  1.50000000e-03  7.04225352e-03  2.12391557e-02
